age,capital-gain,capital-loss,hours-per-week,workclass_n,education_n,marital-status_n,occupation_n,relationship_n,race_n,gender_n,native-country_n,income_n
44,0,0,46,3,1,0,7,4,3,0,32,0
26,0,0,40,3,11,4,7,1,4,1,38,0
36,0,0,40,3,11,2,8,0,2,1,38,0
41,0,0,50,3,7,2,4,5,4,0,38,1
67,20051,0,48,3,14,2,10,0,4,1,38,1
39,0,0,50,1,2,2,13,0,4,1,38,0
57,0,0,30,3,3,6,9,1,2,0,38,0
29,0,0,40,3,8,5,3,1,4,1,38,0
31,0,0,45,4,9,4,5,1,4,0,38,0
34,0,0,40,7,11,4,0,4,2,0,38,0
44,0,0,40,3,15,2,14,0,4,1,38,0
29,0,0,40,3,10,4,10,3,4,1,38,0
30,0,0,40,3,15,4,6,4,4,0,38,0
27,0,0,40,3,11,4,14,1,4,1,38,0
27,0,0,50,3,15,2,12,0,4,1,38,0
32,0,0,45,3,11,4,6,1,4,0,38,0
58,0,0,8,3,0,2,8,5,4,0,38,0
35,0,0,40,1,15,2,11,0,4,1,38,0
21,0,0,36,3,11,4,6,3,4,1,38,0
28,0,0,40,3,15,4,3,4,4,1,38,0
46,0,0,50,5,15,0,4,1,4,1,38,0
36,0,0,40,5,11,5,8,4,4,0,38,0
72,0,0,40,3,1,6,1,4,4,0,38,0
35,0,0,40,3,11,2,7,5,2,0,38,0
33,0,0,40,0,8,0,3,4,2,0,38,1
69,0,0,40,3,1,4,7,1,4,0,38,0
35,0,0,40,3,11,2,7,0,4,1,38,0
31,0,0,20,3,11,5,1,4,4,0,38,0
34,0,0,32,3,11,2,13,5,4,0,38,0
30,0,0,40,3,1,2,8,0,4,1,25,0
28,0,0,55,3,9,4,14,1,4,1,38,0
54,0,0,35,3,9,2,12,0,4,1,38,1
47,0,0,50,3,15,2,10,0,4,1,38,1
24,0,0,40,3,11,4,6,4,2,0,38,0
52,0,0,60,5,9,2,10,0,4,1,38,1
20,0,0,48,3,11,4,6,3,0,1,38,0
43,5013,0,45,4,12,2,4,0,4,1,38,0
45,0,0,40,3,5,5,8,4,4,0,25,0
29,0,0,35,5,11,5,3,1,4,1,38,0
47,0,0,42,3,12,0,4,4,4,1,38,0
24,0,0,40,3,11,4,3,3,4,1,38,0
51,0,0,40,3,11,2,10,0,4,1,38,0
17,0,0,12,3,1,4,12,3,4,1,38,0
37,0,1977,40,3,8,2,3,0,4,1,38,1
27,0,0,70,3,10,4,10,1,4,0,38,0
29,0,0,40,3,9,2,4,5,4,1,38,1
18,0,0,25,7,2,4,0,3,4,1,38,0
36,0,0,35,5,7,0,12,4,4,0,38,0
58,0,0,40,1,9,4,10,1,4,0,38,0
26,0,0,45,5,15,2,3,0,4,1,38,0
65,0,0,30,7,15,2,0,0,4,1,38,1
57,0,0,40,3,11,2,12,0,4,1,38,1
59,0,0,40,3,11,2,3,0,4,1,38,0
27,0,0,40,3,11,2,7,0,4,1,38,0
31,0,0,40,5,9,4,13,1,4,1,38,0
21,0,0,24,3,15,4,12,3,4,0,38,0
29,0,0,60,3,15,4,1,1,4,1,38,0
18,0,0,40,3,1,4,8,3,4,1,38,0
52,0,1887,47,3,0,2,3,0,4,1,38,1
57,0,0,80,4,9,0,10,1,4,1,38,0
42,0,0,40,7,11,2,0,0,4,1,38,0
55,0,0,40,7,11,2,0,5,1,0,38,0
60,0,0,48,3,5,4,14,1,4,1,38,1
31,7688,0,40,3,9,2,10,0,4,1,1,1
23,0,0,40,3,9,4,1,3,4,0,38,0
27,0,0,40,3,11,4,12,3,4,1,38,0
23,0,0,25,7,15,4,0,4,0,0,38,0
42,0,1902,50,5,14,2,10,0,4,1,38,1
25,2174,0,40,3,15,4,13,1,4,1,38,0
49,0,0,45,3,9,4,10,1,4,0,38,0
32,0,0,40,3,9,4,13,1,4,1,38,0
19,0,0,28,3,15,4,1,3,4,1,38,0
60,0,0,40,3,5,0,8,1,4,0,38,0
42,0,0,40,1,6,2,8,0,4,1,38,0
35,0,0,40,5,7,4,5,1,4,1,38,0
48,0,0,37,3,11,4,1,4,2,0,38,0
51,0,0,40,3,12,2,3,0,4,1,38,1
29,0,0,40,3,11,4,3,1,0,1,38,0
36,0,0,40,1,11,5,4,1,2,1,38,0
17,0,0,21,3,0,4,8,3,4,0,38,0
52,6849,0,60,3,12,0,10,1,4,0,38,0
24,0,0,40,3,11,4,3,1,4,1,38,0
24,0,0,50,3,11,2,6,0,4,1,38,0
26,1055,0,40,1,9,4,10,3,4,1,38,0
27,0,0,20,3,9,4,8,3,4,0,38,0
39,0,0,60,3,11,4,6,3,4,1,38,0
30,0,0,45,3,11,2,14,0,2,1,38,0
50,0,0,32,5,11,2,4,0,4,1,38,0
52,0,0,55,4,9,2,12,0,4,1,38,0
46,15024,0,45,3,14,2,10,0,4,1,38,1
23,0,0,20,3,9,4,12,3,4,0,38,0
45,0,0,20,3,1,6,8,1,2,0,38,0
65,0,0,24,3,6,6,9,4,2,0,38,0
29,0,0,55,3,8,2,14,0,4,1,38,0
47,0,0,40,3,6,3,6,4,4,1,7,0
30,0,0,60,3,11,4,5,3,2,1,38,0
34,0,0,45,3,11,2,12,0,4,1,38,1
38,0,0,64,5,11,2,12,0,4,1,38,0
33,0,0,40,3,15,2,4,0,4,1,38,1
49,0,0,26,3,9,2,12,0,4,1,38,1
47,0,0,40,5,15,4,8,4,2,0,38,0
49,0,0,40,1,0,5,8,4,2,0,38,0
43,15024,0,60,3,15,2,3,0,4,1,38,1
30,0,0,40,3,9,2,1,5,2,0,38,1
58,0,0,60,5,11,2,3,0,4,1,38,0
19,0,0,14,3,11,4,8,3,4,0,38,0
21,0,0,40,3,9,4,6,1,4,1,38,0
33,15024,0,60,3,9,2,4,0,4,1,38,1
47,0,0,50,4,4,2,14,0,4,1,4,0
52,0,0,60,5,10,2,10,0,4,1,38,1
26,0,0,55,3,11,0,3,1,4,1,38,0
60,0,0,40,3,11,2,3,0,4,1,38,0
21,0,0,40,3,15,4,6,3,4,1,38,0
36,5178,0,50,3,15,2,12,0,4,1,38,1
31,0,0,45,3,15,2,3,0,4,1,38,0
50,0,0,40,4,10,5,10,1,4,1,38,1
31,0,0,40,1,11,0,1,4,4,0,38,0
71,0,0,15,3,11,2,3,0,4,1,38,0
58,0,0,50,7,11,2,0,0,4,1,38,0
30,0,0,40,6,9,2,13,0,4,1,38,1
20,0,0,20,3,15,4,8,3,4,1,38,0
24,4101,0,50,3,11,4,4,2,4,1,38,0
35,0,0,40,3,10,2,10,0,1,1,35,1
38,0,0,45,6,15,5,4,1,4,0,38,0
27,0,0,32,3,11,4,7,3,4,0,38,0
29,0,0,40,6,15,4,1,4,1,0,29,0
70,1111,0,15,7,6,6,0,4,4,0,38,0
34,0,0,45,3,11,2,3,0,4,1,38,0
44,0,0,35,3,5,2,3,0,4,1,38,0
43,0,0,40,3,11,2,7,0,4,1,38,1
44,0,0,40,5,2,2,6,0,2,1,38,1
35,0,0,60,3,12,4,12,1,4,1,38,0
27,0,0,40,3,15,4,10,1,4,1,38,0
43,0,0,38,1,12,4,10,1,4,1,38,0
20,0,0,25,3,15,4,12,1,4,0,38,0
42,8614,0,40,3,7,0,10,4,4,0,38,1
27,3411,0,40,6,15,2,14,0,4,1,38,0
42,0,0,40,3,11,2,3,0,2,1,38,1
20,0,1762,40,7,1,3,0,3,1,0,34,0
24,0,1721,40,3,6,4,7,1,4,1,38,0
48,0,0,40,0,15,0,4,1,4,1,38,0
17,0,0,20,7,1,4,0,3,4,0,38,0
17,0,0,10,5,1,4,5,3,4,1,38,0
33,0,0,40,3,9,2,4,0,4,1,38,1
50,0,0,50,4,11,2,12,0,4,1,38,1
22,2597,0,40,3,11,4,12,3,4,0,38,0
17,0,0,16,3,2,4,8,3,4,1,38,0
32,0,0,40,3,15,2,1,0,4,1,25,0
31,0,0,45,3,11,4,3,1,4,1,38,0
58,0,0,50,5,11,6,4,1,4,1,38,0
29,0,0,48,1,11,4,11,3,4,1,38,0
37,0,0,40,3,8,2,3,0,4,1,31,1
34,0,0,40,5,11,2,3,0,4,1,38,1
23,0,0,40,1,15,5,4,4,2,1,38,0
18,0,0,5,6,1,4,1,3,4,0,38,0
34,0,0,40,3,11,0,4,1,4,0,38,0
66,0,0,4,7,5,4,0,1,4,1,38,0
45,0,0,55,1,9,2,10,5,4,0,38,0
41,0,0,35,3,12,4,4,1,4,1,5,0
26,0,0,30,3,11,4,8,2,4,1,38,0
54,0,0,40,1,15,2,5,0,4,1,38,0
24,0,0,45,3,15,4,7,3,2,0,38,0
42,0,0,50,3,15,2,10,0,4,1,38,0
20,0,0,20,3,15,4,10,3,4,1,38,0
23,0,0,20,6,9,4,13,1,4,0,38,0
25,0,0,45,7,7,4,0,2,4,1,38,0
35,0,0,60,3,12,4,10,1,4,1,38,1
31,0,1902,40,3,12,2,13,0,4,1,38,1
30,0,0,40,3,9,4,10,3,4,0,30,0
19,0,0,20,3,11,4,12,3,4,0,38,0
36,0,0,50,1,9,4,10,1,4,1,38,0
31,0,1380,40,3,9,6,12,4,4,0,4,0
21,0,0,30,3,15,4,6,3,4,1,38,0
31,0,0,40,5,15,2,3,0,4,1,38,0
46,25236,0,65,3,10,0,10,4,4,0,38,1
44,0,0,50,3,9,0,4,3,4,0,38,1
40,0,0,40,3,2,2,8,0,2,1,22,0
45,0,0,40,3,15,4,12,1,2,1,38,0
60,0,0,35,3,11,2,3,0,4,1,38,0
18,0,0,25,3,1,4,8,2,4,1,38,0
28,0,0,40,3,9,2,10,0,4,1,38,0
36,0,0,40,3,15,0,1,4,2,0,38,0
36,0,0,40,3,9,5,10,1,4,1,38,0
40,4386,0,40,3,8,2,13,0,4,1,38,0
36,0,0,35,1,9,0,1,4,4,0,15,0
31,0,0,40,3,11,5,8,4,2,0,38,0
33,0,0,40,3,11,2,7,0,4,1,38,0
19,0,0,40,6,11,4,13,3,4,0,38,0
22,0,0,15,3,15,4,12,3,4,0,38,0
34,0,0,45,3,9,2,4,0,4,1,38,1
33,0,0,40,3,11,4,8,1,4,1,38,0
41,0,2051,60,3,11,2,3,0,4,1,38,0
29,4650,0,40,3,9,4,10,1,4,1,38,0
50,0,0,42,1,11,2,4,0,4,1,38,1
42,7298,0,45,3,9,2,4,0,4,1,38,1
43,0,0,40,3,9,4,10,1,4,1,38,1
44,0,0,40,3,11,2,12,5,4,0,38,0
20,0,0,20,3,15,4,8,1,4,0,38,0
31,0,0,40,3,11,2,8,0,4,1,25,0
65,9386,0,59,5,1,2,4,0,4,1,38,1
23,0,0,24,3,15,4,8,1,4,0,38,0
55,0,0,40,3,15,0,1,1,1,0,38,0
26,0,2377,45,3,8,2,1,0,4,1,38,0
25,0,0,15,3,8,4,8,3,4,0,38,0
45,0,0,40,7,15,2,0,5,2,0,38,0
35,2407,0,40,3,15,2,3,0,4,1,38,0
36,0,0,36,3,15,4,12,1,2,0,38,0
43,0,0,50,6,9,2,10,0,4,1,38,0
56,594,0,20,3,11,6,8,4,2,0,38,0
42,0,0,40,3,9,2,13,0,4,1,38,1
19,0,0,25,3,15,4,8,2,4,0,38,0
55,0,0,72,5,11,2,14,0,4,1,38,0
42,14084,0,50,3,12,4,4,1,4,0,38,1
26,0,0,40,3,8,4,13,3,4,1,38,0
17,0,0,20,3,2,4,6,3,4,1,38,0
42,0,0,40,1,9,2,10,5,4,0,38,1
55,7688,0,40,3,11,2,14,0,4,1,38,1
32,0,0,40,3,15,4,1,3,2,0,38,0
29,0,0,40,3,1,4,3,3,2,1,13,0
46,0,0,37,6,9,2,10,0,4,1,38,0
29,7688,0,40,6,9,2,4,0,4,1,38,1
22,0,0,20,3,9,4,10,4,4,1,38,0
58,0,0,40,5,0,2,3,0,4,1,38,0
23,0,0,50,3,11,4,14,4,4,1,38,0
39,0,0,40,3,11,4,6,1,4,1,38,0
27,0,0,38,3,8,4,3,3,4,1,38,0
54,0,0,40,3,11,2,14,0,4,1,38,1
33,0,0,45,1,9,4,10,1,4,0,38,0
46,0,0,40,0,11,2,1,5,4,0,38,1
37,0,0,40,3,11,4,5,1,2,1,38,0
36,0,0,18,3,11,4,8,1,4,0,38,0
59,0,0,38,1,11,2,1,5,4,0,38,1
34,0,0,40,1,11,0,11,4,4,1,31,0
53,0,0,70,4,10,2,4,0,4,1,38,1
51,0,0,55,3,9,4,12,1,4,1,38,1
32,0,0,42,3,0,5,8,4,4,0,38,0
31,0,0,40,6,15,3,8,2,4,1,38,0
22,0,0,30,3,15,2,12,5,4,0,10,0
47,0,0,50,5,9,0,12,1,4,0,38,0
32,0,0,40,3,11,4,7,1,4,1,38,0
26,0,0,38,3,15,4,5,1,4,0,38,0
37,0,0,32,3,4,5,5,1,4,1,12,0
31,0,0,55,3,11,0,3,4,4,1,38,0
37,0,0,24,3,8,2,13,5,4,0,38,1
55,0,0,38,3,11,4,12,1,4,1,38,0
23,0,0,56,1,8,0,13,1,4,1,38,0
36,0,0,40,3,15,0,1,4,4,0,38,0
34,0,0,40,3,12,2,10,0,4,1,38,0
43,0,0,50,3,9,2,12,0,4,1,38,1
54,0,0,40,3,15,4,13,1,4,1,38,0
43,0,0,40,6,15,2,3,0,4,1,38,0
28,0,1669,42,3,8,4,7,1,4,0,38,0
40,0,0,50,3,8,2,4,0,4,1,38,1
41,0,0,60,5,15,2,4,0,4,1,38,0
40,0,0,55,3,9,4,12,1,3,0,38,1
42,0,0,38,3,15,0,1,1,2,0,38,0
61,0,2352,50,5,11,2,5,0,4,1,38,0
18,0,0,30,3,2,4,7,3,4,1,38,0
59,0,0,16,7,11,2,0,0,4,1,38,0
21,1055,0,40,7,11,4,0,1,4,0,38,0
48,0,0,50,3,8,2,13,0,4,1,38,1
41,0,0,40,4,9,2,13,0,4,1,38,0
18,0,0,33,7,15,4,0,3,4,1,38,0
23,2463,0,40,3,11,4,12,1,4,0,38,0
60,0,0,60,3,11,2,14,0,4,1,38,1
22,0,0,20,3,15,4,8,2,2,1,38,0
61,0,0,40,3,11,2,7,0,4,1,38,0
25,0,0,40,3,11,4,7,1,2,1,38,0
46,0,0,35,3,12,4,13,1,4,1,38,1
43,0,1902,40,3,9,2,4,0,4,1,8,1
43,0,0,40,3,7,0,3,1,4,1,38,0
24,0,1721,30,3,11,4,8,3,2,1,38,0
68,0,0,20,5,1,4,5,4,4,1,38,0
31,0,0,38,3,11,0,1,4,4,0,38,0
17,0,0,20,3,1,4,12,3,4,0,38,0
32,5178,0,48,3,11,2,3,0,4,1,38,1
50,0,0,40,7,12,3,0,2,4,1,38,0
33,3103,0,47,3,9,2,10,0,4,1,38,1
64,0,0,40,3,9,2,10,0,4,1,38,1
20,0,0,30,3,11,4,14,3,4,1,38,0
30,0,0,36,3,11,5,8,3,4,0,38,0
22,0,0,40,7,15,4,0,3,2,1,38,0
43,0,0,45,3,15,0,4,1,4,1,38,0
22,0,0,40,3,15,4,1,3,4,1,38,0
17,0,0,20,3,0,4,5,3,4,1,38,0
47,0,0,75,5,11,2,8,5,4,0,21,0
41,0,0,60,3,8,4,10,1,4,0,38,0
56,0,0,50,3,15,2,3,0,4,1,38,1
64,0,0,45,3,11,2,14,0,4,1,38,0
47,0,0,50,3,11,2,14,0,4,1,38,1
48,0,0,40,3,8,4,1,4,4,1,38,0
31,0,0,46,3,12,4,10,1,4,0,38,0
29,0,0,40,3,8,4,13,3,4,1,38,0
30,0,0,40,3,11,6,1,1,4,0,38,0
32,0,1672,60,3,11,2,4,0,4,1,38,0
57,0,653,42,3,11,6,14,4,4,1,38,1
62,0,0,40,3,11,6,8,1,4,0,38,0
39,0,0,24,3,11,5,7,4,4,0,38,0
43,0,0,25,3,15,4,1,1,4,1,38,0
24,0,0,40,4,9,4,12,3,4,1,38,0
42,0,0,15,7,1,2,0,0,4,1,38,0
53,4386,0,40,3,15,2,1,5,4,0,38,1
26,0,0,40,3,15,4,6,3,4,1,38,0
73,0,0,40,5,11,2,4,0,4,1,38,0
72,0,0,24,7,1,6,0,1,4,0,38,0
55,0,0,40,3,11,2,7,0,4,1,38,0
25,0,0,40,3,11,0,1,1,4,1,38,0
41,0,0,50,3,9,0,10,1,4,0,38,1
24,0,0,50,3,9,4,4,1,4,1,38,0
63,0,0,6,3,11,6,5,1,4,1,38,0
17,0,0,20,3,1,4,12,3,4,1,38,0
35,0,0,50,3,15,2,3,0,4,1,38,0
51,0,0,40,3,15,2,10,0,4,1,38,1
62,0,0,48,1,9,6,10,1,4,0,38,0
55,4386,0,40,3,11,2,3,0,4,1,38,1
43,0,0,40,3,15,0,10,1,4,1,38,0
40,0,0,50,1,11,0,8,1,4,0,38,0
37,0,0,45,3,9,2,4,0,4,1,38,1
39,0,0,40,3,9,2,3,0,4,1,38,0
31,0,0,18,3,11,4,3,3,4,1,38,0
61,0,0,40,3,12,6,10,1,4,0,38,1
26,0,0,55,3,8,0,1,1,4,0,38,0
46,0,0,50,5,11,2,12,0,4,1,38,0
26,0,0,40,3,9,4,10,1,4,0,38,0
48,0,0,50,6,10,0,10,3,4,1,38,1
34,0,0,40,3,11,4,14,3,4,1,38,0
34,0,0,40,1,11,4,1,3,4,0,38,0
59,0,0,40,3,11,2,8,0,4,1,38,1
34,0,0,40,3,9,4,10,3,4,0,38,0
49,0,0,56,3,9,4,4,1,4,0,38,1
18,0,0,20,3,1,4,1,3,4,0,38,0
43,0,0,40,3,11,2,5,0,4,1,25,0
48,0,0,50,3,1,2,4,0,4,1,38,0
28,0,0,70,4,15,2,4,0,4,1,38,0
33,0,0,40,3,11,2,7,0,4,1,38,0
24,0,0,15,3,15,4,12,1,4,0,38,0
21,0,0,40,3,0,4,6,1,4,1,38,0
17,0,0,28,3,1,4,12,3,4,1,38,0
39,0,0,50,3,15,2,5,0,4,1,38,1
29,0,0,40,5,9,5,10,3,4,1,38,0
44,0,0,40,3,9,2,4,0,4,1,38,1
24,0,0,50,3,15,4,14,3,4,1,38,0
71,10605,0,40,5,12,2,12,0,4,1,38,1
51,0,2415,40,5,9,2,12,0,1,1,2,1
55,0,0,25,3,4,0,8,4,2,1,38,0
41,0,0,60,3,9,2,4,0,4,1,38,1
23,0,0,7,3,11,4,6,4,2,0,38,0
38,0,0,40,3,8,0,1,4,4,0,38,0
39,0,0,40,3,11,2,14,0,4,1,38,1
19,0,0,30,3,11,4,1,1,4,0,38,0
49,0,0,40,3,6,0,7,1,4,0,38,0
32,0,0,40,3,9,2,1,2,4,1,29,1
27,0,0,70,3,11,2,3,0,4,1,38,0
38,0,0,50,3,9,2,12,0,4,1,38,1
33,0,0,60,3,15,2,3,5,4,0,38,0
63,0,0,15,7,15,2,0,0,4,1,38,0
23,0,0,28,3,9,4,4,3,4,1,38,0
33,0,0,60,4,15,2,3,0,4,1,38,0
54,0,0,40,5,11,2,12,0,2,1,38,0
29,2174,0,45,3,8,0,13,1,4,0,38,0
48,0,0,30,7,15,0,0,4,2,0,38,0
35,0,0,40,5,9,4,4,1,4,1,38,0
28,0,0,40,3,8,2,1,5,1,0,18,0
37,7688,0,50,3,9,2,10,0,4,1,38,1
42,0,0,65,5,14,2,5,0,4,1,38,1
40,0,0,40,3,12,2,10,0,4,1,38,0
47,0,0,55,3,15,0,12,3,4,1,38,0
22,0,0,50,3,9,4,4,3,4,0,38,0
30,0,0,45,3,9,2,4,0,4,1,38,1
28,0,0,40,3,11,2,13,0,4,1,38,0
63,0,0,55,1,5,2,8,0,4,1,38,0
51,0,0,20,5,6,2,3,0,4,1,38,0
22,0,0,40,3,11,4,6,3,4,0,38,0
27,0,0,40,7,7,2,0,3,0,1,38,0
35,0,0,45,3,11,4,12,1,4,1,38,0
46,0,0,38,3,11,0,7,1,4,0,38,0
37,0,0,52,3,15,0,7,1,4,1,38,0
24,0,0,15,3,9,4,10,3,2,1,38,0
37,0,0,10,5,11,0,6,3,4,1,38,0
53,0,0,40,3,15,2,13,0,4,1,38,0
27,0,0,30,3,11,4,12,1,4,1,38,0
38,0,0,44,3,15,0,3,1,4,1,38,0
53,0,0,60,5,0,2,5,0,4,1,38,0
34,0,0,40,3,15,4,3,1,4,1,38,0
23,0,0,40,3,11,4,12,3,2,1,38,0
39,15024,0,45,3,9,2,4,0,4,1,38,1
43,0,0,50,3,12,2,10,5,1,0,34,0
67,0,0,40,4,11,2,4,0,1,1,38,1
81,0,0,30,5,11,2,4,0,4,1,38,0
21,0,0,20,3,15,4,8,3,4,1,38,0
23,0,0,25,3,15,4,12,1,4,1,38,0
25,0,0,40,3,15,4,14,4,4,1,38,0
42,0,0,38,3,4,2,7,5,4,0,25,0
38,0,0,40,3,15,2,1,5,2,0,38,0
64,0,0,5,7,11,2,0,0,4,1,38,0
32,0,0,40,3,11,2,7,0,4,1,38,0
37,0,0,40,3,11,2,7,0,4,1,38,0
51,0,0,60,3,12,2,4,0,4,1,38,1
22,0,0,42,3,15,4,12,1,4,0,38,0
33,0,0,40,3,3,3,9,1,4,0,12,0
42,0,0,55,3,11,0,7,1,4,1,38,0
19,0,0,10,7,15,4,0,3,4,0,38,0
51,0,0,40,1,13,2,8,0,4,1,38,0
23,0,0,40,3,11,2,1,5,4,0,25,0
37,3103,0,44,3,1,2,7,0,4,1,38,1
37,0,0,99,3,11,2,3,0,4,1,38,1
47,0,0,25,3,12,4,10,1,4,0,38,0
41,0,2415,40,3,14,2,10,0,4,1,38,1
33,0,0,30,3,11,2,3,0,4,1,38,0
31,0,0,40,3,9,4,12,1,4,1,38,1
31,0,0,40,3,7,0,8,4,0,0,38,0
35,0,0,40,3,11,2,7,0,2,1,38,0
38,0,0,40,4,11,2,4,0,4,1,38,1
18,0,0,45,3,11,4,8,1,4,0,38,0
20,0,0,40,3,11,2,7,0,4,1,38,0
54,0,0,35,1,15,0,4,4,2,0,38,0
40,0,0,40,3,15,0,1,4,4,0,38,0
36,0,1977,45,4,9,2,4,5,4,0,38,1
43,0,0,35,3,15,0,3,4,4,1,38,0
44,0,0,40,5,15,0,5,4,4,1,38,0
44,0,0,40,6,11,2,10,5,4,0,38,1
43,0,0,43,3,12,2,4,0,4,1,38,1
51,0,0,40,3,5,6,8,4,2,0,38,0
18,0,0,20,3,11,4,8,3,4,0,38,0
51,0,0,40,3,15,2,4,0,4,1,38,0
41,0,0,30,3,0,2,3,0,4,1,38,0
44,0,0,70,4,15,2,12,0,4,1,38,1
33,0,0,40,1,0,0,14,1,4,1,38,0
33,0,0,40,5,9,2,4,0,4,1,38,1
42,0,0,40,3,7,2,4,0,4,1,38,1
25,0,0,45,3,15,2,10,0,4,1,38,0
32,0,0,38,3,11,0,7,1,4,0,38,0
32,0,0,70,3,9,2,3,0,4,1,25,0
36,0,0,40,3,0,0,4,4,4,0,38,0
28,0,0,40,3,11,2,14,0,4,1,38,0
20,0,0,20,3,11,4,8,3,4,0,38,0
35,0,0,60,4,15,2,12,0,4,1,38,1
55,0,0,20,5,11,2,3,0,4,1,38,0
48,0,0,40,3,9,2,4,0,1,1,18,1
36,0,0,20,7,8,6,0,1,4,0,38,0
34,0,0,35,3,11,2,3,0,4,1,38,1
28,0,0,35,3,9,4,13,1,4,0,38,0
67,0,2392,40,3,9,6,4,1,4,1,38,1
37,0,0,40,3,11,2,3,0,4,1,38,0
44,0,0,70,3,11,4,14,4,4,1,38,0
25,0,0,40,3,15,4,12,1,4,0,38,0
21,4101,0,40,3,15,4,4,1,4,0,38,0
40,0,0,35,6,12,2,10,0,4,1,38,1
78,2964,0,40,3,11,6,8,1,2,0,38,0
34,0,0,40,3,11,0,6,3,4,1,38,0
49,0,0,44,3,11,4,1,1,4,0,38,0
22,0,0,40,3,7,4,1,1,4,0,38,0
23,0,0,40,7,11,4,0,4,2,0,38,0
60,0,0,42,5,11,4,5,4,4,1,38,0
45,0,0,40,1,11,6,11,1,4,1,38,1
63,0,0,20,3,8,0,8,1,4,0,38,0
41,0,0,35,3,11,4,3,3,2,0,38,0
47,0,0,40,3,11,0,1,4,4,0,38,0
44,0,0,40,3,11,0,3,4,4,1,38,0
51,3325,0,40,3,15,6,10,1,4,0,38,0
46,0,1504,40,3,9,4,12,1,4,1,38,0
41,0,0,40,3,8,2,7,0,4,1,38,0
50,0,0,30,5,11,2,3,0,4,1,38,0
47,0,0,50,3,11,2,1,0,4,1,38,1
35,0,0,45,3,11,4,4,1,4,1,38,0
56,0,0,55,3,11,2,4,0,4,1,38,1
45,0,0,45,3,12,0,10,1,4,1,38,0
48,0,0,58,0,9,0,4,4,4,1,38,1
40,2580,0,40,3,15,2,7,0,4,1,38,0
39,15024,0,50,4,9,2,4,0,4,1,38,1
20,0,0,40,3,15,4,8,3,4,1,38,0
50,0,1902,65,3,10,2,10,0,4,1,38,1
38,0,0,40,6,11,2,10,5,4,0,38,1
23,0,0,60,1,9,4,10,3,4,0,38,0
31,0,0,16,3,11,4,8,3,4,1,38,0
58,0,0,40,3,9,2,1,0,4,1,38,0
66,0,0,40,3,11,5,7,1,2,1,38,0
39,0,0,40,4,11,2,4,0,4,1,38,1
54,15024,0,52,5,11,2,3,0,4,1,38,1
26,0,0,50,3,15,2,12,0,4,1,10,0
51,0,0,40,3,11,0,7,1,4,0,38,0
34,0,0,40,3,8,4,14,3,4,1,38,0
50,3103,0,40,3,11,2,7,0,4,1,38,1
42,0,0,44,3,15,2,10,0,4,1,38,1
38,0,0,25,3,12,2,10,0,4,1,38,0
48,0,0,40,3,5,2,6,0,4,1,38,0
33,0,0,40,3,8,2,13,5,4,0,38,1
51,0,0,32,3,11,6,8,4,4,0,38,0
22,0,0,40,3,11,0,3,1,4,1,38,0
19,0,0,30,7,11,4,0,3,4,1,38,0
41,0,0,50,3,15,4,3,1,4,1,23,0
48,0,0,35,1,12,2,10,0,4,1,38,1
42,0,0,30,3,11,5,12,1,4,0,38,0
34,0,0,40,3,15,2,8,0,4,1,38,0
23,0,0,40,3,11,4,7,4,2,0,38,0
56,0,0,50,3,11,2,8,0,4,1,40,0
30,0,0,45,3,9,4,10,1,2,1,38,0
45,0,0,55,3,11,2,4,0,4,1,38,1
48,0,0,40,3,0,2,1,5,4,0,38,0
48,0,0,50,4,12,3,12,1,1,1,18,0
31,0,0,40,3,8,4,1,1,4,0,38,0
20,0,1719,20,6,7,4,8,3,4,1,38,0
27,0,0,40,3,15,4,12,1,4,1,38,0
32,0,0,40,3,11,4,8,1,2,0,38,0
76,0,0,2,7,5,6,0,1,4,1,38,0
19,0,2001,40,7,11,4,0,4,4,1,38,0
66,1409,0,1,4,6,2,4,0,4,1,38,0
37,0,0,75,3,11,4,8,1,4,1,38,0
34,0,0,30,3,11,0,9,4,2,0,38,0
34,0,0,8,7,1,2,0,5,4,0,38,0
90,0,0,40,3,11,4,8,1,4,0,38,0
23,0,0,40,3,15,4,7,3,2,0,38,0
43,0,0,40,3,15,0,1,1,4,0,38,0
44,7688,0,60,3,9,2,4,0,4,1,38,1
24,0,0,37,3,15,4,13,1,4,0,38,0
28,0,0,55,3,14,0,10,4,4,1,38,0
64,0,0,20,7,7,4,0,1,4,0,38,0
23,0,0,40,3,15,2,8,0,4,1,38,0
20,0,0,50,3,15,4,12,1,4,0,38,0
36,0,1902,50,3,9,2,10,0,4,1,38,1
61,0,0,40,3,11,2,7,0,4,1,38,0
53,0,0,40,5,9,2,12,0,4,1,1,1
30,7298,0,40,3,9,2,1,0,4,1,38,1
52,0,0,55,5,15,2,12,0,4,1,38,1
38,0,0,40,3,15,0,3,1,4,1,19,0
32,0,0,40,3,9,2,12,0,4,1,38,0
30,0,0,75,5,2,2,14,0,4,1,38,0
41,0,0,40,3,8,0,3,1,4,0,38,0
49,0,1902,40,1,12,2,10,0,4,1,38,1
45,0,0,47,3,11,2,3,0,4,1,38,1
43,0,0,35,5,11,2,4,0,4,1,38,0
61,3471,0,40,3,11,2,7,0,4,1,38,0
54,0,0,32,3,11,2,8,0,4,1,25,0
